DEPTH,BS,BVW,CALIPER,DTCO,DTSM,GR,NPHI,PEF,RHOB,RT,PHIT,PHIE,KTIMUR,VCL,SW,VFeldes,VLIME,VPlagioclasa,VPirita,VSAND,VTOBA,Vp,Vs,Ip,Is,Poisson,K,MU,LAMBDA,Facies,PetroClasses,VSh_AAA,eF_AAA
3076.6,12.25,0.1829,12.1808,119.9319,280.9856,56.8001,0.4784,3.1384,2.1211,0.6583,0.2799,0.1942,7.1928,0.3097,0.8716,0.1225,0.0738,0.1149,0,0.2242,0,2541.4422684874,1084.7530976676,5390.6531956886,2300.8697954628,0.3886183334,10.3721997023,2.495875638,8.7082826104,4,4,0.209138974,4
3076.7,12.25,0.1815,12.1763,120.0901,281.9342,56.8887,0.4706,3.2266,2.1391,0.6844,0.275,0.1857,5.4881,0.3228,0.8915,0.1233,0.0779,0.1099,0,0.2167,0,2538.0943141858,1081.1033212714,5429.2375474748,2312.5881145317,0.3891756377,10.4463880278,2.5001466914,8.7796235669,4,4,0.21002541,4
3076.8,12.25,0.177,12.1778,120.1667,282.5794,57.9262,0.456,3.3136,2.1622,0.7232,0.2681,0.177,4.2449,0.3291,0.9294,0.1256,0.0788,0.108,0,0.2219,0,2536.4764115183,1078.6348898752,5484.3692969849,2332.2243588882,0.3896208757,10.5568152678,2.5156185645,8.8797362248,4,4,0.220607853,4
3076.9,12.25,0.1732,12.1822,120.1897,282.8964,59.0418,0.4423,3.3694,2.1762,0.748,0.263,0.1733,3.8785,0.324,0.9208,0.1287,0.0792,0.1075,0,0.2331,0,2535.9910208612,1077.4262238756,5518.8236595981,2344.6949483981,0.3898711136,10.6273728139,2.5262358244,8.9432155977,4,4,0.232413711,4
3077,12.25,0.1714,12.1719,120.1475,283.1817,60.2415,0.4359,3.3812,2.1766,0.7483,0.2617,0.1747,4.1601,0.3145,0.8915,0.1337,0.0789,0.1082,0,0.2387,0,2536.8817495162,1076.3407381197,5521.776815997,2342.7632505914,0.3902357031,10.6459461276,2.5216115264,8.9648717766,4,4,0.245622344,4
3077.1,12.25,0.1724,12.1778,120.0177,283.402,61.7059,0.4364,3.3673,2.1646,0.7285,0.2638,0.1793,4.8543,0.3055,0.8751,0.1433,0.0792,0.1075,0,0.2326,0,2539.6254052527,1075.5040543116,5497.2731522101,2328.0360759628,0.3907319532,10.6225982393,2.5038122383,8.9533900804,4,4,0.262497269,4
3077.2,12.25,0.1754,12.1748,119.826,283.2107,63.3201,0.4395,3.3905,2.152,0.6888,0.2666,0.1837,5.4849,0.2997,0.8795,0.1532,0.0833,0.1047,0,0.2199,0,2543.6883481048,1076.2305237761,5474.0173251214,2316.0480871662,0.3909774968,10.600725226,2.4926016459,8.9389907954,3,4,0.282104177,5
3077.3,12.25,0.18,12.2222,119.5918,282.5301,64.8932,0.4429,3.4777,2.1513,0.648,0.2674,0.1832,5.1237,0.3041,0.9226,0.1597,0.0912,0.1003,0,0.2057,0,2548.6697248474,1078.8231059275,5482.9531790641,2320.8721477818,0.3908580013,10.6358227717,2.5038104989,8.9666157724,4,4,0.302281908,5
3077.4,12.25,0.1792,12.274,119.4497,281.4699,65.2819,0.4402,3.619,2.1631,0.6332,0.2648,0.1792,4.4822,0.3095,1,0.162,0.1015,0.0962,0,0.1923,0,2551.7016786145,1082.8866603498,5519.5859010111,2342.3921350027,0.3901718473,10.7022763471,2.5365451963,9.0112462163,4,4,0.307437144,5
3077.5,12.25,0.1722,12.2577,119.3864,280.0527,64.3566,0.4343,3.768,2.1839,0.6667,0.2601,0.1722,3.764,0.3177,1,0.1563,0.1103,0.0953,0,0.1837,0,2553.0546192866,1088.3665824325,5575.6159830601,2376.8837793744,0.388953634,10.7856243065,2.5869208758,9.0610103893,4,4,0.295276768,5
3077.6,12.25,0.1683,12.2267,119.4618,278.7899,62.3802,0.4191,3.84,2.2016,0.7787,0.254,0.1683,3.4037,0.3096,1,0.1509,0.1113,0.1009,0,0.1776,0,2551.4432228545,1093.296421427,5617.2573994365,2407.0014014138,0.3875451742,10.8233586314,2.6315660185,9.0689812858,3,4,0.270556253,5
3077.7,12.25,0.1662,12.1971,119.5552,277.6671,58.8832,0.4037,3.8212,2.2147,0.9496,0.2485,0.1662,3.2162,0.2974,1,0.1407,0.1055,0.1103,0,0.1833,0,2549.4499611895,1097.7173745107,5646.2668290463,2431.1146693289,0.3862087769,10.8366389989,2.668676812,9.0575211243,4,4,0.230707736,4
3077.8,12.25,0.1542,12.1896,119.6661,277.0654,56.2317,0.3931,3.7499,2.2269,1.0719,0.244,0.1634,3.348,0.2916,1,0.131,0.0975,0.1158,0,0.1956,0,2547.0872703297,1100.1012757277,5672.1086422972,2449.815530918,0.3853397728,10.8539621309,2.6950451909,9.057265337,3,4,0.203515616,4
3077.9,12.25,0.1445,12.1867,119.5483,276.678,54.3466,0.3873,3.6736,2.2412,1.0639,0.2404,0.1589,3.1899,0.2945,1,0.1221,0.0905,0.1148,0,0.2159,0,2549.5971084491,1101.6416194999,5714.157039456,2468.9991976232,0.3852229037,10.9421952322,2.7199522746,9.1288937158,3,4,0.185629083,3
3078,12.25,0.1439,12.1941,119.2353,276.5226,55.1328,0.3835,3.6512,2.2617,0.9879,0.2363,0.1518,2.404,0.3053,1,0.1169,0.088,0.1081,0,0.2358,0,2556.2899577558,1102.260719377,5781.5609974563,2492.983069015,0.3858025381,11.1154565699,2.747917311,9.2835116959,3,4,0.192948946,4
3078.1,12.25,0.1457,12.1793,118.695,276.0793,56.4682,0.3805,3.688,2.2794,0.9464,0.2329,0.1457,1.8063,0.3151,1,0.1175,0.1043,0.0632,0,0.2751,0,2567.9261973967,1104.03061729,5853.330974346,2516.5273890509,0.3866231008,11.326490902,2.7783232868,9.4742753775,4,4,0.205842114,4
3078.2,12.25,0.1408,12.1793,117.8704,275.0252,58.3986,0.3837,3.7729,2.2916,0.9496,0.2321,0.1408,1.5501,0.33,1,0.1201,0.1092,0.0618,0,0.2709,0,2585.8909446307,1108.2620792567,5925.8276887158,2539.6933808247,0.387494254,11.5706830038,2.8146458669,9.6942524259,4,4,0.225552113,4
3078.3,12.25,0.1376,12.1734,116.9313,273.1855,59.7312,0.3919,3.857,2.2966,0.9524,0.2335,0.1376,1.4018,0.3467,1,0.122,0.1152,0.0632,0,0.2616,0,2606.6587816949,1115.7253953815,5986.4525580405,2562.3749430332,0.3878484688,11.792763403,2.8589067964,9.8868255388,4,4,0.239937678,4
3078.4,12.25,0.1361,12.1911,115.856,269.8444,60.8872,0.4034,3.9021,2.2952,0.9359,0.2366,0.1361,1.3367,0.3631,1,0.1208,0.1198,0.0624,0,0.2575,0,2630.8520922525,1129.5398385144,6038.3317221378,2592.5198373581,0.3870024652,11.9814850603,2.9283544384,10.029248768,4,4,0.252958983,4
3078.5,12.25,0.1345,12.2429,114.8933,265.8463,61.8471,0.4139,3.8915,2.2944,0.9177,0.2392,0.1345,1.2692,0.3784,1,0.121,0.1203,0.0612,0,0.2498,0,2652.8962089173,1146.5271474533,6086.8050617399,2630.5918871167,0.3851609441,12.1262687228,3.0160450124,10.1155720478,4,4,0.264169492,4
3078.6,12.25,0.1337,12.2666,114.0589,261.0381,61.5659,0.4221,3.8159,2.2922,0.9092,0.2414,0.1337,1.2368,0.3891,1,0.1165,0.1162,0.06,0,0.2522,0,2672.3035203741,1167.6456425327,6125.4541294016,2676.4773418133,0.3820144308,12.2021698265,3.1251771055,10.1187184229,4,3,0.26084721,4
3078.7,12.25,0.1339,12.2429,113.4264,255.9062,61.1205,0.4281,3.7314,2.2885,0.8976,0.2432,0.1339,1.2431,0.3953,1,0.1164,0.1106,0.0593,0,0.2449,0,2687.2050951101,1191.0614123456,6149.6688601595,2725.744042153,0.3777560538,12.1967167629,3.2465285485,10.0323643972,4,3,0.255649901,4
3078.8,12.25,0.1362,12.2311,113.2207,250.9061,60.6137,0.4272,3.6667,2.2825,0.8647,0.2438,0.1362,1.3414,0.3889,1,0.1155,0.1062,0.0589,0,0.2522,0,2692.0872243327,1214.7970894291,6144.6890895393,2772.7743566219,0.3721557674,12.0508947047,3.3683582181,9.8053225593,4,3,0.249831606,4
3078.9,12.25,0.1406,12.237,113.2328,246.2704,61.0512,0.4214,3.6423,2.2737,0.8152,0.2437,0.1406,1.541,0.3727,1,0.1204,0.1048,0.0594,0,0.2564,0,2691.7995492472,1237.6639661121,6120.3446351234,2814.076559749,0.3659590999,11.8308993889,3.4828811559,9.5089786183,4,3,0.254848342,4
3079,12.25,0.1448,12.2267,113.5405,242.7311,62.1493,0.4084,3.6532,2.2689,0.7847,0.2413,0.1448,1.7579,0.3487,1,0.1324,0.1046,0.0592,0,0.2559,0,2684.5046481212,1255.7105372983,6090.8725961221,2849.0816380761,0.3599576178,11.5808133493,3.5776218346,9.1957321263,4,4,0.267775676,5
3079.1,12.25,0.147,12.1956,114.0454,239.9723,64.2494,0.396,3.6623,2.269,0.8139,0.2383,0.147,1.878,0.3298,1,0.1439,0.0876,0.0644,0,0.2762,0,2672.6198513925,1270.1465960863,6064.1744428096,2881.9626265198,0.3541245995,11.3265463047,3.6605150201,8.8862029579,4,4,0.293892645,5
3079.2,12.25,0.1469,12.1911,114.5855,238.5153,66.739,0.3855,3.6415,2.2741,0.8652,0.2349,0.1469,1.8729,0.3181,1,0.1568,0.083,0.0687,0,0.2813,0,2660.0224286668,1277.9054425439,6049.1570050312,2906.0847668892,0.3499780237,11.1392912544,3.7137015401,8.6634902277,5,4,0.327383836,5
3079.3,12.25,0.1447,12.1778,115.0755,238.567,68.9598,0.384,3.5759,2.2809,0.8936,0.2336,0.1447,1.7476,0.3215,1,0.1686,0.0765,0.0693,0,0.2694,0,2648.6958561988,1277.6285068765,6041.4103784038,2914.1428613346,0.3483877728,11.0376026445,3.7231919928,8.5554746494,5,4,0.359762604,5
3079.4,12.25,0.143,12.1438,115.3163,239.328,70.2919,0.3897,3.4935,2.2827,0.9215,0.2348,0.143,1.6588,0.332,1,0.1772,0.0697,0.0689,0,0.2537,0,2643.1649298495,1273.5659847573,6033.5525853674,2907.1690734055,0.3488195068,11.0110457376,3.7024716438,8.5427313084,5,4,0.380397515,5
3079.5,12.25,0.1428,12.1556,115.3999,240.8593,70.4412,0.3957,3.4234,2.2815,0.9559,0.2364,0.1428,1.6497,0.3384,1,0.1879,0.0656,0.0655,0,0.2335,0,2641.2501224005,1265.469093367,6026.0121542566,2887.1677365167,0.3510256241,11.0447099561,3.6536215379,8.6089622642,5,4,0.382769372,5
3079.6,12.25,0.1431,12.1689,115.2307,242.3704,70.1124,0.3975,3.3948,2.2817,0.9976,0.2365,0.1431,1.6654,0.3379,1,0.1924,0.0648,0.0625,0,0.2203,0,2645.128424977,1257.5793083644,6035.3895272701,2869.418707895,0.353975282,11.1530182689,3.6085215941,8.7473372062,5,4,0.37756187,5
3079.7,12.25,0.141,12.1704,114.8248,243.7504,69.427,0.3926,3.419,2.2876,1.05,0.2348,0.141,1.561,0.339,1,0.1944,0.0664,0.0591,0,0.2137,0,2654.4788233901,1250.4594864255,6072.3857563871,2860.5511211469,0.3573991911,11.3496816833,3.5770032858,8.9650128261,5,4,0.366892996,5
3079.8,12.25,0.1385,12.1734,114.2853,244.6122,67.91,0.3831,3.4618,2.2976,1.1193,0.2311,0.1385,1.4411,0.335,1,0.1801,0.0657,0.0677,0,0.2334,0,2667.0096679101,1246.053958061,6127.7214129901,2862.9335740409,0.3603804444,11.5861993019,3.5673697116,9.2079528275,5,4,0.344150136,5
3079.9,12.25,0.142,12.1882,113.6068,244.7209,65.9597,0.349,3.4868,2.2999,1.2257,0.2214,0.1427,1.6584,0.2846,1,0.1765,0.0611,0.0914,0,0.2653,0,2682.9379931483,1245.5004864726,6170.4890904418,2864.5265688382,0.3626436068,11.7980139704,3.567769235,9.4195011471,5,4,0.316592205,5
3080,12.25,0.1409,12.1748,112.9388,244.3272,63.5744,0.3251,3.4725,2.2814,1.4164,0.2171,0.1526,2.5896,0.2333,1,0.1787,0.0503,0.1312,0,0.2719,0,2698.8067873928,1247.5074408416,6157.057804758,2846.0634755361,0.3641349883,11.8827289101,3.5504853628,9.5157386682,3,4,0.285292914,5
3080.1,12.25,0.1366,12.1734,112.3169,243.1715,61.1806,0.2991,3.4202,2.2397,1.7405,0.216,0.1716,5.8537,0.1604,1,0.1842,0.046,0.1564,0,0.2829,0,2713.7501124052,1253.4363607577,6077.9861267539,2807.3214171891,0.3644043389,11.8024038805,3.5187987406,9.4565380534,4,4,0.256346588,4
3080.2,12.25,0.1264,12.1763,111.9916,242.127,58.9256,0.276,3.3523,2.1807,2.3204,0.2191,0.1978,16.9199,0.0772,0.9121,0.202,0.0422,0.1821,0,0.2798,0,2721.6326938806,1258.8434994858,5935.0644155455,2745.1600193287,0.3639192441,11.5454295598,3.4557268454,9.2416116629,4,4,0.231162905,4
3080.3,12.25,0.11,12.2133,111.9893,241.2154,57.5215,0.2581,3.3051,2.1233,3.4056,0.2238,0.2229,48.1012,0.0032,0.7285,0.2257,0,0.3167,0,0.193,0,2721.6885898921,1263.6009143695,5778.9613829178,2683.0038214807,0.3626127746,11.2082051479,3.3902460821,8.9480410932,4,4,0.216435217,4
3080.4,12.25,0.088,12.2252,112.2709,240.914,56.2685,0.2502,3.3033,2.0856,5.2005,0.2297,0.2297,90.9819,0,0.5419,0.2238,0,0.3259,0,0.1809,0,2714.8619989686,1265.1817661074,5662.1161850489,2638.6630913936,0.3612874397,10.920679491,3.3383884301,8.6950872043,3,4,0.203876391,4
3080.5,12.25,0.0687,12.2429,113.389,240.7157,55.0621,0.2525,3.3447,2.0695,8.1474,0.2334,0.2333,165.3108,0.0003,0.3979,0.217,0,0.3348,0,0.1774,0,2688.091437441,1266.2240144702,5563.0052297842,2620.4505979461,0.3574193205,10.5297634235,3.3180774759,8.3177117729,3,4,0.192282616,4
3080.6,12.25,0.0526,12.2725,114.9706,240.5738,53.4203,0.2623,3.4182,2.0743,13.011,0.2352,0.2347,292.7934,0.0015,0.2989,0.2053,0,0.3454,0,0.1755,0,2651.1125452942,1266.9708837787,5499.2027527037,2628.0777042222,0.352004315,10.1394081647,3.3296979316,7.9196095437,3,4,0.177253586,3
3080.7,12.25,0.0398,12.3081,116.9411,240.019,52.0178,0.2724,3.5336,2.0905,20.1644,0.2346,0.2339,501.0755,0.0026,0.2271,0.19,0,0.3555,0,0.1841,0,2606.4403362034,1269.8994662923,5448.7635228333,2654.724834284,0.3443659563,9.7068988281,3.3712336502,7.4594097279,3,2,0.165066693,3
3080.8,12.25,0.0303,12.3377,119.1761,239.0171,50.8428,0.2789,3.6706,2.1096,31.389,0.2333,0.2258,688.6878,0.0273,0.1778,0.1715,0.0515,0.2329,0,0.2782,0,2557.5597791839,1275.2225677577,5395.4281101664,2690.2095289417,0.3345656911,9.2249753883,3.4306159033,6.9378981194,2,5,0.155297097,3
3080.9,12.25,0.023,12.3451,121.0369,237.609,50.6305,0.2804,3.8303,2.1294,50.9857,0.2301,0.2174,939.2978,0.046,0.1413,0.1602,0.0603,0.2261,0,0.2882,0,2518.2403052292,1282.7796926884,5362.3409059551,2731.5510776107,0.324795564,8.8316919972,3.5039782519,6.495706496,2,5,0.153573407,3
3081,12.25,0.0169,12.3436,122.5233,235.1969,50.6567,0.2792,4.0025,2.1447,79.8456,0.227,0.2113,1444.7375,0.0568,0.1095,0.1639,0.0698,0.2402,0,0.2929,0,2487.6900964959,1295.9354481288,5335.3489499548,2779.3927556018,0.3137733891,8.4701432825,3.6019135963,6.0688675516,2,5,0.153785451,3
3081.1,12.25,0.0126,12.3643,123.0551,232.5644,50.8997,0.2778,4.1155,2.1524,103.1891,0.2251,0.2083,2361.8898,0.0609,0.0854,0.1649,0.0771,0.2372,0,0.286,0,2476.9391922805,1310.604718521,5331.3639174646,2820.9455961446,0.3055837017,8.2759380901,3.697144609,5.8111750175,2,5,0.155761205,3
3081.2,12.25,0.0107,12.3791,123.3294,229.6894,51.4113,0.2755,4.1533,2.1507,99.5726,0.2247,0.2092,3402.3591,0.0561,0.0717,0.1718,0.0808,0.2364,0,0.2727,0,2471.4301699352,1327.0094309968,5315.3048664795,2853.9991832449,0.2974524107,8.0866930331,3.7872838322,5.561837145,3,5,0.159974915,3
3081.3,12.25,0.0109,12.3717,123.3202,227.0493,52.2905,0.2761,4.1069,2.1419,72.536,0.2265,0.2127,3622.7906,0.0501,0.0704,0.1819,0.0796,0.2357,0,0.2593,0,2471.6145449002,1342.4397256455,5293.9511937217,2875.3716483601,0.2907759802,7.9379226014,3.8600131268,5.3645805169,3,5,0.167390746,3
3081.4,12.25,0.0133,12.3628,123.149,224.7632,53.5745,0.2832,3.9956,2.1324,43.0025,0.2305,0.2156,2641.8907,0.0538,0.0826,0.1747,0.0737,0.2168,0,0.2601,0,2475.0505485225,1356.093880137,5277.7977896694,2891.7345900041,0.2855096672,7.834198207,3.9214635805,5.2198891533,3,5,0.178629504,3
3081.5,12.25,0.0184,12.3525,123.0648,222.9344,54.6783,0.3032,3.8777,2.1302,22.6913,0.2371,0.2144,1340.5563,0.0821,0.1135,0.1776,0.0695,0.2092,0,0.244,0,2476.74395928,1367.2183386682,5275.9599820582,2912.4485050311,0.2808561437,7.7579313396,3.9819530065,5.103296002,3,5,0.188693373,3
3081.6,12.25,0.027,12.3806,123.1273,221.921,55.3876,0.3307,3.7934,2.1357,11.7348,0.2439,0.2088,526.8471,0.1272,0.16,0.176,0.0671,0.2049,0,0.2413,0,2475.4867523287,1373.4617273715,5286.8970569484,2933.3022111472,0.2776333908,7.7159391963,4.0287783218,5.0300869818,3,4,0.195363781,4
3081.7,12.25,0.0393,12.3836,123.4207,221.119,55.5815,0.3622,3.7541,2.1438,6.1664,0.2509,0.2008,192.8387,0.181,0.2152,0.155,0.0681,0.1868,0,0.2472,0,2469.6019387348,1378.4432816719,5294.3326362596,2955.1067072481,0.2737337721,7.6436314932,4.0734469872,4.9280001684,3,4,0.197215594,4
3081.8,12.25,0.0561,12.3717,123.776,220.5207,55.7878,0.3922,3.7455,2.1554,3.6543,0.256,0.191,68.638,0.2352,0.2749,0.1332,0.0713,0.1686,0,0.2577,0,2462.5129265771,1382.1831691991,5307.7003619442,2979.1576028917,0.2700238234,7.5799587555,4.1177414971,4.8347977575,3,4,0.199199358,4
3081.9,12.25,0.0737,12.3732,124.1862,219.1685,56.3598,0.4216,3.7619,2.1635,2.4203,0.261,0.1819,29.1227,0.2863,0.3365,0.1124,0.1415,0,0,0.3895,0,2454.3789889698,1390.7108001378,5310.0489426361,3008.8028160981,0.2635545276,7.4537064594,4.1843745718,4.6641234115,3,4,0.204773426,4
3082,12.25,0.0902,12.3658,124.4747,217.4121,57.5268,0.4459,3.7856,2.1744,1.7734,0.264,0.1723,13.7607,0.3316,0.398,0.0979,0.1338,0,0,0.3614,0,2448.690376438,1401.9458898562,5324.4323545267,3048.3911429033,0.256185613,7.3396470219,4.2736794335,4.4905273996,4,4,0.21648949,4
3082.1,12.25,0.1043,12.3451,124.5048,215.0978,59.227,0.4615,3.7958,2.1906,1.4342,0.2644,0.1626,7.114,0.3682,0.466,0.0941,0.1283,0,0,0.34,0,2448.0983865682,1417.0298348007,5362.8043256164,3104.1455561145,0.2480719378,7.2637834643,4.3986668646,4.3313388879,4,4,0.234417552,4
3082.2,12.25,0.1143,12.3466,124.0093,215.8727,60.8691,0.4717,3.7981,2.2056,1.2437,0.264,0.1546,4.2753,0.3958,0.5315,0.0909,0.1242,0,0,0.3246,0,2457.8801751159,1411.9432424758,5421.1005142356,3114.1820156046,0.2537320836,7.4616844776,4.3970482528,4.5303189757,4,4,0.252751111,4
3082.3,12.25,0.1209,12.3436,123.1633,220.1527,62.2132,0.4721,3.7553,2.2307,1.1477,0.2602,0.1453,2.5682,0.4159,0.6151,0.0942,0.1211,0,0,0.3172,0,2474.7631802656,1384.4935810463,5520.4542262184,3088.3898312399,0.2722206647,7.9606756612,4.2758558971,5.1101050631,4,4,0.268542986,5
3082.4,12.25,0.1267,12.351,122.0829,231.4162,63.2804,0.462,3.7524,2.2402,1.1207,0.257,0.1438,2.193,0.4094,0.7011,0.1087,0.1261,0,0,0.32,0,2496.664151982,1317.1074453733,5593.02703327,2950.5840991253,0.3071858467,8.7822617148,3.8862362852,6.1914375247,3,4,0.281608866,5
3082.5,12.25,0.1319,12.3229,120.6102,244.6551,64.2972,0.4343,3.7941,2.2532,1.145,0.2494,0.145,2.1341,0.3777,0.8378,0.1261,0.0878,0.0957,0,0.2457,0,2527.1494450718,1245.8354638837,5694.1731296358,2807.1164672226,0.3394720167,9.7270861365,3.4972052461,7.3956159725,4,4,0.294509192,5
3082.6,12.25,0.1349,12.277,118.8335,257.1632,65.3531,0.4002,3.8958,2.2671,1.2172,0.2397,0.1465,2.1792,0.3371,0.9132,0.1493,0.09,0.1016,0,0.2336,0,2564.9332890136,1185.2395677142,5814.9602595228,2687.0566239649,0.3642473509,10.6685773687,3.1848058314,8.5453734811,4,4,0.3083889,5
3082.7,12.25,0.1342,12.311,116.7492,265.29,64.9466,0.3704,4.0106,2.2819,1.3325,0.23,0.146,2.1552,0.3038,0.8891,0.1565,0.0935,0.1078,0,0.2444,0,2610.7245274486,1148.9313581364,5957.4122991849,2621.7464661314,0.379905216,11.5368867722,3.012206728,9.5287489536,4,4,0.302986086,5
3082.8,12.25,0.1298,12.3554,113.9265,270.6496,63.7505,0.3529,4.0957,2.2917,1.483,0.2237,0.1449,2.1918,0.2852,0.8588,0.1527,0.0959,0.1144,0,0.2621,0,2675.4091453701,1126.17938471,6131.2351384445,2580.8652959399,0.3923276453,12.5282061738,2.906517291,10.5905279798,3,3,0.287517386,5
3082.9,12.25,0.1239,12.3939,110.6525,274.4265,61.4935,0.3434,4.1503,2.2958,1.6597,0.2204,0.1445,2.3717,0.2744,0.7995,0.1444,0.0967,0.1221,0,0.2784,0,2754.5694855516,1110.6799088281,6323.9406249294,2549.8989346874,0.4029271739,13.6435718521,2.8321215163,11.7554908413,4,3,0.259996988,4
3083,12.25,0.118,12.4028,107.1675,276.2006,58.4723,0.3328,4.1543,2.2992,1.8443,0.2168,0.1446,2.6188,0.2612,0.7728,0.1304,0.0936,0.1333,0,0.2967,0,2844.1458464553,1103.5457562366,6539.2601301701,2537.2724027392,0.4113847484,14.8652812815,2.7999961925,12.9986171532,4,3,0.226330704,4
3083.1,12.25,0.1128,12.3836,103.6512,275.4893,55.3335,0.3223,4.1389,2.3018,2.0106,0.2132,0.1448,2.8881,0.2476,0.7608,0.1227,0.0902,0.1423,0,0.3065,0,2940.6316569418,1106.3950578117,6768.7459479485,2546.7001440709,0.4175484105,16.1475133415,2.8176564531,14.2690757061,3,3,0.194849294,4
3083.2,12.25,0.1086,12.3732,100.6189,272.8991,53.0232,0.3138,4.1069,2.3056,2.138,0.2099,0.1442,3.0406,0.2378,0.7648,0.1182,0.087,0.148,0,0.3053,0,3029.2519596219,1116.8963180897,6984.2433181043,2575.1161509877,0.4213348759,17.3221824276,2.8761377477,15.4047572625,3,1,0.173743504,3
3083.3,12.25,0.1051,12.3688,97.9476,266.4919,51.7713,0.3108,4.009,2.3117,2.2258,0.208,0.1421,2.9562,0.2383,0.7758,0.1126,0.0792,0.152,0,0.3076,0,3111.8679783885,1143.7495848842,7193.7052056406,2644.0059153768,0.421905924,18.3537533179,3.0240806681,16.3376995391,3,1,0.162984494,3
3083.4,12.25,0.1032,12.3451,95.9527,258.7495,51.2642,0.3061,3.8674,2.3169,2.2775,0.2058,0.1407,2.8732,0.2355,0.8004,0.115,0.0683,0.1556,0,0.3112,0,3176.5651201061,1177.9732907697,7359.7837267737,2729.2463173842,0.4202786475,19.0921932569,3.2149792658,16.9488737464,3,1,0.15875579,3
3083.5,12.25,0.1021,12.2873,94.5075,250.128,52.0416,0.3015,3.7234,2.3223,2.3033,0.2034,0.1391,2.7254,0.2329,0.8238,0.1201,0.0574,0.1579,0,0.3132,0,3225.1408618364,1218.5760890424,7489.7446234426,2829.8992515832,0.4167324595,19.5575513466,3.4484475624,17.258586305,3,1,0.165268663,3
3083.6,12.25,0.1016,12.203,93.5023,241.0424,53.0643,0.2988,3.6282,2.3268,2.3233,0.2019,0.1376,2.5755,0.2325,0.8405,0.1261,0.0503,0.1583,0,0.3142,0,3259.8128602184,1264.5078210307,7584.9325631562,2942.2567979741,0.4114373986,19.7647850699,3.7205067325,17.2844472482,3,1,0.174104592,3
3083.7,12.25,0.1006,12.2415,93.3356,231.3272,54.1726,0.3024,3.611,2.3284,2.3583,0.2028,0.1367,2.5151,0.2393,0.8241,0.1282,0.0486,0.1563,0,0.3155,0,3265.6349774363,1317.6141845836,7603.7044814626,3067.9328673844,0.4027746598,19.4411208282,4.0423518634,16.7462195859,3,1,0.184035493,3
3083.8,12.25,0.0998,12.2592,93.5657,221.1751,54.6144,0.3047,3.6448,2.3237,2.4328,0.2043,0.1382,2.7387,0.239,0.7854,0.1315,0.0515,0.1552,0,0.3102,0,3257.6040151466,1378.0936461654,7569.6944499961,3202.2762055946,0.3910147724,18.7750183775,4.4130364922,15.8329940493,3,1,0.18810035,3
3083.9,12.25,0.0991,12.2548,94.1365,211.9287,54.6216,0.3042,3.6955,2.3068,2.5708,0.2067,0.1446,3.7159,0.2245,0.7428,0.1346,0.0558,0.1596,0,0.3081,0,3237.8514178879,1438.2195521418,7469.0756507837,3317.6848628808,0.3770989444,17.8216782027,4.7715592376,14.6406387109,3,1,0.188167105,3
3084,12.25,0.0977,12.2607,95.0947,204.5678,54.2827,0.3027,3.7206,2.2723,2.835,0.2118,0.158,6.7466,0.1945,0.6831,0.1426,0.0589,0.1695,0,0.3014,0,3205.2259484493,1489.970562327,7283.2349226613,3385.6601087757,0.3621702987,16.6183683679,5.0445338961,13.2553457705,3,3,0.185042749,3
3084.1,12.25,0.0937,12.2696,97.012,198.9468,53.6111,0.304,3.7391,2.2209,3.2772,0.2208,0.178,15.7383,0.1546,0.5932,0.1561,0.0628,0.1829,0,0.2823,0,3141.8793551313,1532.0678694003,6977.7998598112,3402.5695311511,0.3440206208,14.9727820543,5.2129674521,11.4974704196,3,3,0.17895715,3
3084.2,12.25,0.0869,12.2844,99.9045,197.3355,52.8,0.3047,3.7765,2.1631,3.9333,0.2314,0.2014,40.2084,0.1086,0.5005,0.1695,0.068,0.1981,0,0.2652,0,3050.9136225095,1544.5776355496,6599.4312568503,3341.0758834574,0.3276799973,13.253559938,5.1605510883,9.8131925458,3,4,0.171791399,3
3084.3,12.25,0.0789,12.2873,104.7529,196.9555,51.8599,0.2985,3.8564,2.1119,4.9169,0.2389,0.2229,93.4123,0.058,0.4218,0.1713,0.0744,0.201,0,0.2539,0,2909.704647795,1547.5576970432,6145.0052456782,3268.2871003856,0.3027706495,11.1363331796,5.0578628583,7.7644246074,3,4,0.163730883,3
3084.4,12.25,0.07,12.2947,109.3654,197.9346,50.5979,0.2873,3.9984,2.0831,6.3141,0.2406,0.236,171.1338,0.0166,0.3622,0.175,0,0.4244,0,0.095,0,2786.987475015,1539.9025738805,5805.5736092037,3207.7710516504,0.2802723993,9.5938544023,4.9396548989,6.3007511364,2,4,0.15330983,3
3084.5,12.25,0.0609,12.3066,113.6174,199.9168,49.11,0.277,4.1586,2.0798,8.105,0.2381,0.2376,236.3616,0.0015,0.3157,0.1744,0,0.4518,0,0.0747,0,2682.6876869212,1524.6342478471,5579.4538512587,3170.9343086724,0.2614568217,8.5219120869,4.8345150447,5.2989020572,2,4,0.141587335,3
3084.6,12.25,0.0528,12.3332,115.9515,201.803,47.3709,0.2711,4.2996,2.098,10.185,0.2328,0.2315,265.5399,0.0047,0.2808,0.1615,0,0.466,0,0.0752,0,2628.6852692721,1510.3838892385,5514.9816949328,3168.7853996224,0.2535759168,8.1157079204,4.786082416,4.9249863097,2,4,0.128620732,2
