DEPTH,BS,BVW,CALIPER,DTCO,DTSM,GR,NPHI,RHOB,RT16_Rxo,RTD90_Rt,RTM30,RTM60,RTS20,HCGR,PHIT,PHIE,KTIMUR,VCL,SW,SW_PEMEX,TEMP,GAS_TOTAL,VALBITE,VLIME5,VORTHO,VPYRITE,VSAND,Facies,VSh_AAA,eF_AAA,Vp,Vs,VpVsratio,Ip,Is,Poisson,K,MU,LAMBDA,K_menos_MU,K_RHO,MU_RHO,LAMBDA_RHO,K_RHO_MU_RHO
3197.95,12.25,0.094,12.5833,106.4015,216.8773,73.3387,0.3562,2.3643,1.0985,1.0037,1.0751,1.0451,1.0985,45.4356,0.2068,0.094,0.4936,0.4511,1,1,51.3783,1289,0.021,0.0951,0.0038,0.0002,0.3348,3,0.431281803,4,2864.621269,1405.402963,2.038291753,6772.824067,3322.794225,0.341502971,13.17508941,4.669864849,10.06184618,8.505224563,31.1498639,11.04096146,23.78922292,20.10890243
3198.1,12.25,0.0821,12.5598,106.0435,214.6178,71.2684,0.3134,2.3743,1.0636,1.0116,1.1636,1.1044,1.1853,45.5988,0.1952,0.0821,0.451,0.4523,1,1,51.3838,1289,0.032,0.1487,0.0092,0.0008,0.2749,4,0.396132378,4,2874.292154,1420.19907,2.023865678,6824.431861,3371.978652,0.338502976,13.23023635,4.788880947,10.03764906,8.441355408,31.41255018,11.37024003,23.83239016,20.04231015
3198.25,12.25,0.0803,12.5158,105.8765,210.2514,73.1171,0.2936,2.3784,1.0115,1.1783,1.2261,1.2005,1.2571,49.4915,0.1901,0.0903,0.6595,0.3993,1,0.8892,51.3893,1332,0.034,0.1902,0.0323,0.0006,0.2533,3,0.427399474,4,2878.825802,1449.693082,1.985817438,6846.999287,3447.950026,0.330132515,13.04669248,4.998469298,9.714379616,8.048223183,31.0302534,11.88835938,23.10468048,19.14189402
3198.4,12.25,0.099,12.4689,107.043,204.3779,75.5063,0.2869,2.3708,1.0074,1.1458,1.1762,1.148,1.1864,52.5912,0.1934,0.112,1.0271,0.3256,1,0.884,51.3949,1332,0.0304,0.2062,0.0537,0,0.2721,3,0.470849516,4,2847.453827,1491.354985,1.90930654,6750.743533,3535.704399,0.310996343,12.19177667,5.27299038,8.676449747,6.918786287,28.90426412,12.50120559,20.57012706,16.40305853
3198.55,12.25,0.1081,12.4324,109.974,221.8458,75.6012,0.2899,2.3567,1.0232,1.111,1.1213,1.082,1.1593,53.1587,0.1949,0.1177,1.096,0.309,1,0.9185,51.4004,1332,0.0395,0.1947,0.0586,0,0.2804,3,0.472649749,4,2771.564188,1373.927295,2.017256806,6531.745322,3237.934457,0.337097734,12.17156938,4.448686532,9.205778355,7.722882844,28.68473755,10.48421955,21.69525785,18.200518
3198.7,12.25,0.1041,12.4108,114.1632,220.111,75.0504,0.2912,2.3797,1.0309,1.0677,1.0637,1.0231,1.083,50.5959,0.1941,0.1097,0.8778,0.3378,1,0.9495,51.4059,1332,0.0271,0.1819,0.0445,0,0.2991,3,0.462282167,4,2669.862092,1384.755873,1.928038107,6353.470821,3295.303551,0.315995913,10.8786363,4.563190947,7.836509005,6.315445356,25.88789081,10.8590255,18.64854048,15.02886531
3198.85,12.25,0.0999,12.4228,117.369,221.0421,76.0222,0.2852,2.3906,1.0321,1.0509,1.0404,0.9948,1.0699,49.0427,0.1921,0.1005,0.5104,0.3667,1,0.9942,51.4114,1332,0.0321,0.1805,0.0369,0.0038,0.2796,3,0.480706854,4,2596.937863,1378.922839,1.883309051,6208.239654,3296.452938,0.303679284,10.06167363,4.545554243,7.031304133,5.516119385,24.05343698,10.86660197,16.80903566,13.186835
3199,12.25,0.0994,12.4697,118.3708,222.2091,77.975,0.2923,2.371,1.0321,1.0739,1.0585,1.0256,1.089,53.5094,0.1878,0.0994,0.2275,0.3535,1,1,51.4169,1332,0.0712,0.1934,0.0213,0.0092,0.252,4,0.519634489,5,2574.959365,1371.680998,1.877229013,6105.228654,3252.255646,0.301900862,9.77263934,4.461057269,6.798601161,5.311582071,23.17092788,10.57716678,16.11948335,12.59376109
3199.15,12.25,0.1385,12.4993,114.7722,223.8016,80.0791,0.3018,2.3311,1.1342,1.1543,1.1165,1.0901,1.1801,58.9731,0.2026,0.1385,0.2621,0.2562,1,1,51.4225,1332,0.0489,0.1859,0.0869,0.0009,0.2827,3,0.564592155,5,2655.695369,1361.920558,1.949963493,6190.691474,3174.773013,0.321578804,10.67553916,4.323788634,7.793013408,6.35175053,24.88574935,10.07918369,18.16629356,14.80656566
3199.3,12.25,0.1314,12.4741,114.7722,224.3175,81.6484,0.3134,2.2787,1.7118,1.5231,1.5069,1.4763,1.5541,59.8682,0.2093,0.1567,1.0084,0.2105,1,0.8387,51.428,1332,0.0746,0.1659,0.0979,0,0.2944,2,0.600292982,5,2655.695369,1358.788325,1.954458484,6051.533037,3096.270955,0.322689249,10.46145916,4.207176824,7.656674612,6.254282337,23.83852699,9.586893828,17.44726444,14.25163316
3199.45,12.25,0.0942,12.4356,113.7363,227.74,80.634,0.2846,2.2155,2.6696,2.2813,2.2547,2.2124,2.3045,56.6246,0.2181,0.1729,3.4479,0.1808,1,0.5449,51.4335,1425,0.1063,0.1325,0.0931,0,0.3144,2,0.576997507,5,2679.883204,1338.368315,2.002351052,5937.281237,2965.155001,0.333854462,10.61992759,3.968469502,7.974281258,6.651458091,23.52844958,8.792144182,17.66702013,14.7363054
3199.6,12.25,0.0819,12.4335,112.4476,231.512,76.9752,0.2603,2.1413,3.388,2.6121,2.9316,2.8949,2.9557,56.9682,0.2368,0.1949,9.444,0.1676,1,0.4202,51.439,1425,0.1372,0.0892,0.0976,0.0022,0.3112,2,0.499379582,4,2710.595869,1316.562424,2.058843408,5804.198934,2819.155119,0.34562356,10.78404605,3.711593699,8.309650253,7.072452353,23.09187781,7.947635587,17.79345409,15.14424222
3199.75,12.25,0.0766,12.4547,110.4792,230.9334,73.4347,0.2254,2.0894,3.9192,2.749,3.0466,3.0506,3.0778,55.2716,0.2565,0.2138,21.0455,0.1706,1,0.3584,51.4445,1425,0.1544,0.0722,0.0939,0.0058,0.2893,3,0.432972833,4,2758.890361,1319.861051,2.090288489,5764.425521,2757.71768,0.351601486,11.0503458,3.639804155,8.623809698,7.410541647,23.08859252,7.605006801,18.01858798,15.48358572
3199.9,12.25,0.0735,12.4677,110.5865,228.5099,73.0085,0.2062,2.0798,4.6654,3.4127,3.5978,3.5788,3.5104,56.5065,0.2667,0.2237,35.516,0.1722,1,0.3285,51.4501,1425,0.1499,0.0766,0.0984,0.0073,0.272,3,0.425507567,4,2756.213462,1333.859058,2.06634535,5732.372758,2774.160069,0.347084658,10.86585825,3.700338537,8.39896589,7.165519711,22.59881198,7.69596409,17.46816926,14.90284789
3200.05,12.25,0.0629,12.4699,112.902,227.2053,76.7786,0.1999,2.0739,5.1712,5.4137,5.1563,4.7958,4.8434,55.816,0.2704,0.2288,41.85,0.1662,1,0.2748,51.4556,1425,0.1477,0.095,0.0992,0.0057,0.2573,2,0.495477498,4,2699.686454,1341.518002,2.012411649,5598.879736,2782.174183,0.336054858,10.13877078,3.732336751,7.650546279,6.406434029,21.02679672,7.740493187,15.86646793,13.28630353
3200.2,12.25,0.0578,12.4699,110.4071,224.9075,80.5723,0.1885,2.0637,5.0511,6.5283,6.4031,6.128,6.1497,56.526,0.2673,0.2263,44.2663,0.1641,1,0.2554,51.4611,1461,0.1606,0.1129,0.1041,0.0066,0.2255,2,0.575606481,5,2760.692021,1355.223814,2.037074608,5697.240123,2796.775385,0.34125336,10.67464987,3.790256605,8.147812137,6.884393269,22.02927495,7.821952557,16.81463991,14.20732239
3200.35,12.25,0.0641,12.467,110.4311,221.622,82.117,0.1873,2.0611,4.5583,5.5336,5.072,4.9897,4.9762,56.3657,0.2663,0.2211,45.2281,0.1807,1,0.2899,51.4666,1461,0.1733,0.1188,0.1039,0.0108,0.1914,2,0.611330193,5,2760.092039,1375.314725,2.006880308,5688.825702,2834.66118,0.334850974,10.50361419,3.898551261,7.904580011,6.605062924,21.6489992,8.035304005,16.29212986,13.61369519
3200.5,12.25,0.0719,12.4519,111.7297,218.4795,81.8526,0.1918,2.0812,3.8637,4.3622,3.9347,3.9136,3.8617,56.7921,0.2622,0.2135,46.3672,0.1947,1,0.3366,51.4722,1461,0.1663,0.0989,0.1009,0.0119,0.2138,2,0.605080889,5,2728.012337,1395.096565,1.95542904,5677.539276,2903.474971,0.322927536,10.08755991,4.050627959,7.387141268,6.036931948,20.99422968,8.430166909,15.37411841,12.56406277
3200.65,12.25,0.0741,12.4257,110.5873,216.6701,79.4293,0.2044,2.1134,3.4485,3.8642,3.4651,3.4393,3.3713,57.125,0.2544,0.2069,50.4353,0.1897,1,0.3579,51.4777,1461,0.14,0.0591,0.094,0.0066,0.3036,3,0.550361296,5,2756.193523,1406.746939,1.959267475,5824.939392,2973.018981,0.323864838,10.47827975,4.182285352,7.690089519,6.295994402,22.14479643,8.838841864,16.25223519,13.30595457
3200.8,12.25,0.073,12.4089,108.3621,212.9695,77.7272,0.2116,2.1446,3.2446,3.7417,3.3888,3.3687,3.3223,54.1831,0.2489,0.2072,57.6028,0.1669,1,0.3524,51.4832,1461,0.1098,0.0328,0.0797,0.0011,0.4025,4,0.514549588,5,2812.791557,1431.190851,1.965350432,6032.312774,3069.3319,0.325333754,11.11057213,4.392799734,8.182038971,6.717772393,23.82773298,9.42079831,17.54720078,14.40693467
3200.95,12.25,0.0739,12.417,108.3621,208.5596,77.2542,0.2121,2.1637,3.1345,3.6722,3.3464,3.3202,3.3066,54.555,0.2534,0.2232,60.5024,0.1209,1,0.331,51.4887,1461,0.0835,0.0425,0.0849,0,0.4451,2,0.50496235,5,2812.791557,1461.452745,1.924654469,6086.037092,3162.145305,0.315108917,10.95698583,4.621325938,7.876101875,6.335659895,23.70763025,9.999162931,17.04152163,13.70846732
3201.1,12.25,0.0874,12.4434,128.721,201.5971,78.5061,0.2098,2.1743,3.0742,3.6162,3.3087,3.2714,3.2906,56.5498,0.279,0.2594,64.9523,0.0788,1,0.337,51.4943,1461,0.0466,0.07,0.1042,0,0.441,3,0.530678983,5,2367.911996,1511.926511,1.566155484,5148.551052,3287.381813,0.15584719,5.564276179,4.970279714,2.25075637,0.593996465,12.0984057,10.80687918,4.893819575,1.291526515
3201.25,12.25,0.094,12.4643,99.1277,199.5934,80.3395,0.209,2.1725,3.0517,3.5516,3.2716,3.2294,3.2575,56.8477,0.2603,0.2526,70.9815,0.031,1,0.3721,51.4998,1559,0.0587,0.122,0.1061,0,0.4296,2,0.570384354,5,3074.821669,1527.104604,2.013497741,6680.050077,3317.634751,0.33628957,13.78479566,5.066375302,10.40721212,8.718420357,29.94746857,11.00670034,22.60966834,18.94076823
3201.4,12.25,0.089,12.4697,97.2063,197.7829,80.9742,0.2196,2.1648,3.0501,3.4483,3.2085,3.161,3.2023,54.9849,0.2594,0.2452,73.8167,0.0568,1,0.3631,51.5053,1559,0.0696,0.1563,0.1008,0,0.3714,2,0.584720241,5,3135.599236,1541.083683,2.034671621,6787.945226,3336.137957,0.340758682,14.42925217,5.141267771,11.00174032,9.287984398,31.23644509,11.12981647,23.81656745,20.10662862
3201.55,12.25,0.0769,12.4699,103.1617,195.2021,80.5146,0.2309,2.158,3.0888,3.5847,3.3524,3.2805,3.3573,54.5763,0.2587,0.2316,66.9913,0.1086,1,0.3319,51.5108,1559,0.0855,0.177,0.0987,0.0007,0.298,2,0.574308287,5,2954.58489,1561.458611,1.892195456,6375.994192,3369.627683,0.306231866,11.82303721,5.261534163,8.315347768,6.561503047,25.5141143,11.35439072,17.94452048,14.15972358
3201.7,12.25,0.0658,12.4518,105.374,194.1578,78.2233,0.2103,2.182,3.3022,4.2982,3.9476,3.8459,3.88,52.0212,0.2471,0.2126,47.0489,0.1379,1,0.3096,51.5163,1559,0.0874,0.1949,0.0882,0.001,0.2779,3,0.524773052,5,2892.55414,1569.857096,1.842558885,6311.553135,3425.428183,0.291233759,11.08659883,5.377432738,7.501643676,5.709166097,24.19095866,11.73355823,16.3685865,12.45740042
3201.85,12.25,0.0549,12.4299,107.7099,193.2854,76.0727,0.1731,2.2622,3.602,5.2085,4.6785,4.5734,4.5126,53.0626,0.2155,0.1762,25.0807,0.1574,1,0.3115,51.5219,1559,0.0682,0.1915,0.0835,0.0003,0.3229,3,0.481681138,4,2829.823442,1576.942697,1.794499856,6401.626591,3567.35977,0.274798079,10.61477708,5.625521937,6.864429124,4.989255146,24.01274872,12.72605573,15.52871157,11.28669299
3202,12.25,0.0525,12.4369,108.7205,184.5692,75.1606,0.1562,2.3793,3.7337,4.7933,4.3566,4.2613,4.2688,52.0219,0.1769,0.131,9.7868,0.1836,1,0.401,51.5274,1559,0.0316,0.1755,0.0666,0.0001,0.4116,3,0.46434084,4,2803.519116,1651.413129,1.697648558,6670.413032,3929.207257,0.234326686,10.04897118,6.488744448,5.723141546,3.56022673,23.90951712,15.43866967,13.61707068,8.470847458
3202.15,12.25,0.0554,12.4574,109.7311,175.8529,75.7692,0.1592,2.3894,3.6941,3.9564,3.6427,3.5854,3.5731,51.9654,0.1565,0.101,4.2041,0.2221,1,0.5481,51.5329,1559,0.0669,0.1361,0.035,0.0046,0.4342,3,0.475851035,4,2777.699303,1733.266838,1.602580308,6637.034715,4141.467784,0.181176056,8.864661674,7.178268771,4.079149159,1.686392902,21.1812226,17.1517554,9.746719001,4.029467201
3202.3,12.25,0.0627,12.468,111.411,175.9055,77.6261,0.1727,2.301,3.585,3.6957,3.3799,3.3274,3.29,50.8301,0.1792,0.1219,6.98,0.2292,1,0.5146,51.5384,1787,0.1046,0.1021,0.0607,0.0074,0.374,4,0.512487342,5,2735.816033,1732.74855,1.578888081,6295.112691,3987.054413,0.165078597,8.010853225,6.908562751,3.405144724,1.102290474,18.43297327,15.89660289,7.83523801,2.53637038
3202.45,12.25,0.0661,12.4699,112.2083,199.1571,79.5294,0.1892,2.219,3.4465,3.693,3.366,3.3119,3.2837,51.6505,0.2106,0.1509,19.5311,0.2386,1,0.4381,51.5439,1787,0.1365,0.0892,0.0693,0.0131,0.3023,3,0.552532972,5,2716.376596,1530.450082,1.774887419,6027.639667,3396.068732,0.267466233,9.443321095,5.197513668,5.978311983,4.245807427,20.95472951,11.53328283,13.26587429,9.42144668
3202.6,12.25,0.0683,12.4699,114.1963,199.7157,79.0815,0.2029,2.1744,3.3072,3.6845,3.3511,3.2917,3.2779,52.2583,0.2331,0.1728,37.6884,0.2411,1,0.3953,51.5495,1787,0.1433,0.0904,0.0749,0.0138,0.2637,4,0.542873275,5,2669.088228,1526.16945,1.748880656,5803.665443,3318.502852,0.257114546,8.737698216,5.064597672,5.361299768,3.673100545,18.999251,11.01246118,11.65761022,7.986789824
3202.75,12.25,0.0699,12.4699,116.7671,199.7157,75.9858,0.2101,2.1632,3.1944,3.636,3.3241,3.2468,3.2708,52.085,0.2435,0.1842,51.4572,0.2376,1,0.3795,51.555,1787,0.1338,0.0851,0.0745,0.0111,0.2738,3,0.48000564,4,2610.324312,1526.16945,1.710376467,5646.653552,3301.409754,0.240312037,8.021582773,5.038510708,4.662575634,2.983072065,17.35228785,10.89930636,10.08608361,6.452981491
3202.9,12.25,0.0713,12.4699,114.5506,200.2437,73.5546,0.2121,2.1687,3.1122,3.5256,3.2531,3.1798,3.2363,52.2844,0.2463,0.1909,54.669,0.2213,1,0.3736,51.5605,1787,0.1178,0.084,0.0745,0.0081,0.3034,3,0.435092671,4,2660.832855,1522.145266,1.748080761,5770.548212,3301.076438,0.256784064,8.65484044,5.024717873,5.305028525,3.630122567,18.76975246,10.89710565,11.50501536,7.872646811
3203.05,12.25,0.0716,12.4699,112.0092,199.4889,73.6308,0.2157,2.1709,3.0445,3.4133,3.1597,3.0887,3.1609,51.5938,0.2448,0.1887,49.5018,0.2243,1,0.3795,51.566,1787,0.1175,0.1005,0.0726,0.0077,0.2887,3,0.436444414,4,2721.205044,1527.90456,1.781004596,5907.46403,3316.92801,0.269795023,9.318155006,5.067949431,5.939522052,4.250205575,20.2287827,11.00201142,12.89410842,9.226771282
3203.2,12.25,0.0691,12.4699,109.9142,199.5507,75.4188,0.2242,2.1659,2.9823,3.3474,3.1354,3.0579,3.14,52.9846,0.2352,0.1679,46.3926,0.269,1,0.4116,51.5716,1787,0.1433,0.1205,0.075,0.0106,0.2138,3,0.469194828,4,2773.072087,1527.431375,1.815513373,6006.196834,3308.263614,0.282238388,9.918089269,5.05314564,6.549325509,4.86494363,21.48158955,10.94460814,14.18518412,10.53698141
3203.35,12.25,0.064,12.4699,109.2834,170.263,78.056,0.231,2.1675,2.9383,3.3792,3.2045,3.1228,3.2223,52.1964,0.2217,0.1399,43.5649,0.3275,1,0.4573,51.5771,1787,0.166,0.1266,0.0665,0.011,0.1626,4,0.52130599,5,2789.078671,1790.171676,1.557995084,6045.328019,3880.197107,0.149700171,7.599270159,6.946218956,2.968457522,0.653051203,16.47141807,15.05592959,6.434131678,1.415488482
3203.5,12.25,0.0593,12.4728,116.627,169.2757,80.032,0.2267,2.184,2.9313,3.5159,3.3702,3.2774,3.3953,50.4086,0.2154,0.1266,39.0705,0.3554,1,0.4682,51.5826,1749,0.1573,0.1078,0.0541,0.0057,0.1932,3,0.563549984,5,2613.460005,1800.612846,1.451428057,5707.796651,3932.538456,0.048183274,5.475792579,7.080979264,0.755139736,-1.605186685,11.95913099,15.46485871,1.649225184,-3.50572772
3203.65,12.25,0.0594,12.4857,117.1059,165.3262,79.6462,0.2066,2.2182,2.9399,3.4923,3.2963,3.223,3.3367,48.8434,0.2107,0.1265,32.991,0.3365,1,0.4694,51.5881,1749,0.1267,0.1018,0.0461,0.001,0.2614,4,0.55507637,5,2602.772362,1843.627931,1.411766615,5773.469654,4089.535476,-0.003481588,4.974251482,7.539581827,-0.052136402,-2.565330345,11.03388464,16.72430041,-0.115648968,-5.690415771
3203.8,12.25,0.068,12.5072,117.4249,164.0953,78.8101,0.1907,2.2517,2.8833,2.9982,2.8342,2.7856,2.8685,48.0928,0.2126,0.1357,27.6286,0.3077,1,0.5012,51.5937,1749,0.0945,0.1212,0.0456,0,0.2953,4,0.53709167,5,2595.701593,1857.457222,1.397448923,5844.741277,4182.436426,-0.024734135,4.812941921,7.768696742,-0.36618924,-2.955754821,10.83730132,17.49277445,-0.824548312,-6.65547313
3203.95,12.25,0.0766,12.5165,117.1389,160.8577,79.5865,0.1915,2.2596,2.7039,2.5763,2.4337,2.4116,2.4572,49.7028,0.2162,0.1395,25.1385,0.3069,1,0.5491,51.5992,1749,0.0837,0.1354,0.0511,0,0.2834,4,0.553775094,5,2602.039118,1894.84246,1.373221876,5879.56759,4281.586023,-0.064500811,4.481623541,8.112930993,-0.926997121,-3.631307452,10.12667655,18.33197887,-2.094642695,-8.205302319
3204.1,12.25,0.0792,12.5001,117.8555,158.8491,80.3373,0.2102,2.2363,2.427,2.3275,2.1965,2.1829,2.2084,50.4864,0.2174,0.1295,24.1205,0.3517,1,0.6116,51.6047,1749,0.1079,0.1072,0.0487,0.0027,0.2523,2,0.570335202,5,2586.217868,1918.802184,1.347829333,5783.559019,4291.017324,-0.112261957,3.979392462,8.233613413,-1.509683146,-4.25422095,8.899115363,18.41282967,-3.37610442,-9.513714311
3204.25,12.25,0.0751,12.4779,116.4117,196.8845,79.3655,0.2328,2.1981,2.2099,2.3251,2.1814,2.1795,2.1949,50.4837,0.2155,0.116,23.5577,0.398,1,0.648,51.6102,1755,0.1587,0.0532,0.0447,0.0121,0.2173,3,0.548981025,5,2618.293522,1548.115773,1.691277595,5755.270991,3402.913282,0.231243469,8.04485045,5.268103727,4.532781299,2.776746723,17.68338577,11.5798188,9.963506573,6.103566972
3204.4,12.25,0.0722,12.4689,115.8656,198.4337,78.3334,0.2381,2.1899,2.0923,2.4507,2.281,2.2827,2.306,49.8112,0.2199,0.1251,22.8655,0.3792,1,0.5771,51.6157,1755,0.1694,0.0262,0.0457,0.0192,0.2351,3,0.527065568,5,2630.634114,1536.029414,1.712619621,5760.825646,3363.750815,0.24134354,8.265530878,5.166820194,4.820984083,3.098710685,18.10068607,11.31481954,10.55747304,6.785866529
3204.55,12.25,0.0727,12.4614,116.957,199.5776,79.6005,0.234,2.1994,2.0352,2.5945,2.4071,2.425,2.4293,49.292,0.2316,0.1575,21.9057,0.2963,1,0.4618,51.6213,1755,0.1344,0.0375,0.0528,0.0156,0.3058,4,0.554080012,5,2606.085997,1527.2255,1.706418598,5731.825543,3358.979765,0.238475181,8.09773755,5.129919552,4.677791182,2.967817998,17.81016397,11.28274506,10.28833393,6.527418904
3204.7,12.25,0.0736,12.4396,116.2758,200.2365,79.7121,0.2278,2.2046,2.0958,2.6199,2.4447,2.4516,2.4763,50.1476,0.2367,0.1775,20.1637,0.2366,1,0.4148,51.6268,1755,0.1067,0.0516,0.061,0.0092,0.3574,4,0.556515876,5,2621.353712,1522.199999,1.722082325,5779.036395,3355.842117,0.245620544,8.337881354,5.108262865,4.932372777,3.229618489,18.38169323,11.26167631,10.87390902,7.120016921
3204.85,12.25,0.074,12.4137,115.4387,200.8249,80.3624,0.2276,2.2111,2.154,2.5235,2.3628,2.3549,2.4228,49.5954,0.2322,0.1703,18.3134,0.2474,1,0.4348,51.6323,1755,0.1021,0.0445,0.0554,0.006,0.3742,2,0.570896201,5,2640.362374,1517.740081,1.739667027,5838.105245,3355.875093,0.253262044,8.623585245,5.093346136,5.228021155,3.530239109,19.06760934,11.26189764,11.55967758,7.805711695
3205,12.25,0.0745,12.4032,114.7932,200.6424,75.4039,0.2347,2.2207,2.0879,2.3694,2.2443,2.2187,2.319,48.7767,0.2221,0.147,16.6747,0.3007,1,0.507,51.6378,1755,0.1126,0.0306,0.0443,0.0063,0.3586,3,0.468913551,4,2655.209542,1519.120585,1.747859629,5896.42383,3373.511082,0.25669257,8.82321398,5.124770128,5.406700561,3.698443852,19.59371129,11.38057702,12.00665994,8.213134262
3205.15,12.25,0.0789,12.4032,114.0516,200.2399,69.5865,0.2418,2.2303,1.9927,2.0991,2.0209,1.989,2.0984,47.8424,0.2131,0.1273,15.2697,0.3432,1,0.6197,51.6434,1755,0.122,0.04,0.0364,0.0068,0.3244,4,0.369353481,3,2672.474564,1522.174152,1.755695668,5960.42002,3394.905011,0.259900189,9.038888686,5.167636657,5.593797582,3.871252029,20.15943344,11.52538004,12.47584675,8.634053401
3205.3,12.25,0.0907,12.4032,113.3659,200.2175,70.8171,0.2457,2.2471,1.7756,1.717,1.6669,1.6445,1.7304,48.382,0.2089,0.1223,14.485,0.3463,1,0.7412,51.6489,1685,0.1114,0.0703,0.0382,0.0043,0.3072,4,0.388795015,4,2688.639176,1522.34445,1.766117501,6041.641093,3420.860215,0.264058684,9.300156181,5.207727563,5.828337806,4.092428618,20.89838096,11.70228461,13.09685788,9.196096348
3205.45,12.25,0.1052,12.4032,112.6246,202.4789,76.4878,0.2521,2.2557,1.4738,1.4088,1.3734,1.355,1.4171,48.3582,0.2103,0.1313,13.5349,0.3161,1,0.8011,51.6544,1685,0.0965,0.1099,0.0437,0.0011,0.3015,2,0.489753634,4,2706.335916,1505.342038,1.797821258,6104.681926,3395.600035,0.276001848,9.70593398,5.111539478,6.298240995,4.594394503,21.89367528,11.5300996,14.20694221,10.36357568
3205.6,12.25,0.1114,12.4061,112.1445,203.5185,79.3461,0.2745,2.253,1.2143,1.2874,1.2678,1.2451,1.3032,49.1181,0.2148,0.1448,11.2776,0.2799,1,0.7689,51.6599,1685,0.0896,0.1402,0.0534,0,0.2919,4,0.548561915,5,2717.921967,1497.652548,1.814788064,6123.478191,3374.21119,0.281988378,9.905274576,5.053395984,6.53634392,4.851878592,22.31658362,11.38530115,14.72638285,10.93128247
3205.75,12.25,0.1068,12.4235,111.9233,205.2793,84.2995,0.302,2.2452,1.1245,1.3038,1.2882,1.2622,1.3377,51.4845,0.2202,0.1573,8.8118,0.2519,1,0.679,51.6654,1685,0.0872,0.1494,0.066,0,0.2881,4,0.665131516,5,2723.293541,1484.80631,1.834106929,6114.338659,3333.687128,0.288489445,10.0512994,4.949879684,6.751379611,5.101419716,22.56717741,11.11346987,15.1581975,11.45370755
3205.9,12.25,0.1015,12.4508,111.8924,207.5961,85.5385,0.3084,2.2426,1.1022,1.3543,1.3495,1.3165,1.4208,53.008,0.2238,0.1632,6.9169,0.2422,1,0.6218,51.671,1685,0.0851,0.1349,0.0713,0.0012,0.302,4,0.697509346,5,2724.045601,1468.235675,1.855319039,6108.944665,3292.665325,0.295267295,10.19516558,4.834408695,6.97222645,5.360756885,22.86367833,10.84164494,15.63591504,12.02203339
3206.05,12.25,0.0972,12.4649,112.1303,210.4003,85.055,0.3098,2.236,1.1078,1.4221,1.4328,1.3919,1.5045,53.0926,0.2244,0.161,5.868,0.2534,1,0.6034,51.6765,1685,0.0916,0.1026,0.0681,0.0027,0.3205,3,0.684710958,5,2718.26616,1448.667136,1.876391127,6078.043134,3239.219716,0.301653705,10.2650041,4.692551149,7.136636672,5.572452956,22.95254918,10.49254437,15.9575196,12.46000481
3206.2,12.25,0.0976,12.4534,112.1462,211.3895,82.3648,0.2931,2.228,1.107,1.3662,1.3957,1.3498,1.457,53.2952,0.2185,0.1457,5.5358,0.2914,1,0.67,51.682,1685,0.1055,0.0685,0.0613,0.0022,0.3255,3,0.617238657,5,2717.880766,1441.888079,1.884945723,6055.438347,3212.526639,0.304153541,10.28182093,4.632103863,7.19375169,5.649717068,22.90789704,10.32032741,16.02767876,12.58756963
3206.35,12.25,0.108,12.4294,112.1394,212.9667,77.9414,0.2868,2.2238,1.0989,1.1766,1.2121,1.1639,1.2711,53.0574,0.2111,0.1264,6.3068,0.3388,1,0.8541,51.6875,1685,0.1192,0.0454,0.0526,0.0012,0.3164,4,0.518942483,5,2718.045575,1431.209668,1.899124661,6044.389751,3182.72406,0.308184718,10.35539956,4.555145445,7.318635928,5.800254113,23.02833754,10.12973244,16.27518258,12.8986051
3206.5,12.25,0.117,12.4342,111.736,215.8275,77.9315,0.2844,2.2312,1.0867,1.054,1.0774,1.0361,1.1329,53.6168,0.2073,0.117,7.4295,0.3612,1,1,51.6931,1633,0.1179,0.0367,0.0498,0.0004,0.3171,4,0.51873874,5,2727.858524,1412.238941,1.93158427,6086.397938,3150.987525,0.316918073,10.66956945,4.449947285,7.702937925,6.219622163,23.80594335,9.928722381,17.1867951,13.87722097
3206.65,12.25,0.1142,12.4586,111.3356,218.102,80.7024,0.2922,2.2499,1.0685,1.0683,1.0824,1.0458,1.1426,52.778,0.206,0.1162,7.2623,0.3592,1,0.9826,51.6986,1633,0.1048,0.0429,0.0461,0,0.3307,2,0.578543019,5,2737.668814,1397.511256,1.958960117,6159.481064,3144.260575,0.323790083,11.00376649,4.394139546,8.074340127,6.609626945,24.75737423,9.886374566,18.16645785,14.87099966
3206.8,12.25,0.1032,12.4699,110.8328,220.9919,82.0038,0.3037,2.2716,1.0393,1.1286,1.1397,1.1021,1.2043,50.8352,0.2024,0.1145,5.6712,0.3517,1,0.9018,51.7041,1633,0.0934,0.0554,0.0402,0,0.3448,2,0.608647703,5,2750.088421,1379.236072,1.993921475,6247.100858,3133.07266,0.331973599,11.4184173,4.321246828,8.537586083,7.097170474,25.93807674,9.816144294,19.39398055,16.12193245
3206.95,12.25,0.0929,12.4699,110.5276,222.309,80.9695,0.3046,2.2869,1.0074,1.1103,1.1271,1.0888,1.196,49.6212,0.1912,0.0991,3.7656,0.3686,1,0.9379,51.7096,1633,0.107,0.0791,0,0,0.3463,2,0.584612935,5,2757.682244,1371.064599,2.011343773,6306.543524,3135.487632,0.335823549,11.65950164,4.298956094,8.79353091,7.360545545,26.6641143,9.831282691,20.10992584,16.83283161
