,DEPTH,DTCO,Vp,Vs,RHOB,Ip,PHIT,well,Vp_bk,Vs_bk,rhob_bk,Ip_ups_Bks,Vp_MA,Vs_MA,RHOB_MA,Ip_ups_MA,PHIT_MA,Rc,Rc_bks,Rc_MA,TWT
2843,3319.3,71.7124,4250.310964,2417.253863,2.5728,10935.20005,0.0883,Lakach-1,3552.057569,1912.078166,2.365122363,8401.050791,3627.931501,1992.094811,2.365122363,8623.417156,0.175646976,-0.001123863,-0.00023257,-0.000222109,3325.691091
2844,3319.4,72.0358,4231.229472,2424.203862,2.5786,10910.64832,0.0839,Lakach-1,3551.011277,1910.199273,2.364719058,8397.14404,3626.895201,1990.223949,2.364719058,8619.587335,0.175825949,-0.003528412,-0.000155039,-0.000153979,3325.738359
2845,3319.5,72.3265,4214.223003,2435.831659,2.5708,10833.9245,0.0837,Lakach-1,3550.560253,1908.49781,2.364286217,8394.540667,3626.426039,1988.471373,2.364286217,8616.93327,0.176013361,-0.005429326,-8.83E-05,-8.97E-05,3325.785817
2846,3319.6,72.5644,4200.406811,2442.744176,2.5514,10716.91794,0.0884,Lakach-1,3550.634365,1906.972375,2.363819269,8393.057929,3626.500804,1986.879526,2.363819269,8615.387165,0.176206751,-0.005569498,-2.04E-05,-1.99E-05,3325.833432
2847,3319.7,72.6381,4196.144998,2442.499491,2.5257,10598.20342,0.0982,Lakach-1,3551.158732,1905.637895,2.363373769,8392.715397,3627.06814,1985.484101,2.363373769,8615.043772,0.176381505,-0.002867259,2.67E-05,2.79E-05,3325.881095
2848,3319.8,72.648,4195.573175,2428.940733,2.5116,10537.60159,0.1101,Lakach-1,3551.856049,1904.53452,2.363035865,8393.163231,3627.817215,1984.343687,2.363035865,8615.525078,0.17650211,-0.000676086,7.32E-05,7.23E-05,3325.928764
2849,3319.9,72.5841,4199.266782,2413.183201,2.506,10523.36255,0.1204,Lakach-1,3552.601233,1903.682689,2.362886076,8394.391988,3628.594284,1983.466416,2.362886076,8616.771353,0.176537975,0.000114524,0.000118428,0.000111589,3325.976391
2850,3320,72.4835,4205.094953,2396.335682,2.5031,10525.77318,0.1277,Lakach-1,3553.291561,1903.081439,2.362986639,8396.380481,3629.273549,1982.847949,2.362986639,8618.694641,0.176473277,0.000672216,0.000121337,0.000107402,3326.023953
2851,3320.1,72.3919,4210.415806,2386.418087,2.5033,10539.93389,0.1311,Lakach-1,3553.647906,1902.698988,2.363323136,8398.418314,3629.571061,1982.451801,2.363323136,8620.546177,0.176324895,-0.001267422,9.98E-05,8.54E-05,3326.071454
2852,3320.2,72.3408,4213.389954,2379.372526,2.4952,10513.25061,0.1337,Lakach-1,3553.609475,1902.492801,2.363820323,8400.094299,3629.482247,1982.235335,2.363820323,8622.019194,0.17612834,-0.001393202,4.09E-05,4.01E-05,3326.118921
2853,3320.3,72.3624,4212.132268,2375.674589,2.489,10483.99721,0.1352,Lakach-1,3553.069241,1902.420394,2.364373066,8400.781217,3628.988785,1982.151182,2.364373066,8622.710871,0.175932489,0.000170578,1.08E-05,1.89E-05,3326.166403
2854,3320.4,72.422,4208.665875,2370.222908,2.4919,10487.57449,0.1354,Lakach-1,3552.368084,1902.472421,2.364890647,8400.962057,3628.390406,1982.183908,2.364890647,8623.03713,0.175772152,2.72E-05,-1.68E-05,-8.07E-07,3326.213924
2855,3320.5,72.5314,4202.317893,2363.772854,2.4958,10488.145,0.1343,Lakach-1,3551.611569,1902.57551,2.365315049,8400.680292,3627.775773,1982.257722,2.365315049,8623.023207,0.175656821,-0.000696428,-2.60E-05,-8.77E-06,3326.261517
2856,3320.6,72.6907,4193.108609,2355.834594,2.4978,10473.54668,0.132,Lakach-1,3550.941896,1902.693567,2.365638186,8400.243743,3627.244075,1982.339378,2.365638186,8622.87199,0.175589311,-0.00157632,-3.91E-05,-1.93E-05,3326.309214
2857,3320.7,72.8706,4182.756832,2347.862659,2.4961,10440.57933,0.1279,Lakach-1,3550.302355,1902.741086,2.365879395,8399.587189,3626.749001,1982.360646,2.365879395,8622.539622,0.175568565,-0.003466889,-5.84E-05,-3.40E-05,3326.35703
2858,3320.8,73.0572,4172.073389,2339.339275,2.4852,10368.43679,0.1233,Lakach-1,3549.62419,1902.634074,2.366054852,8398.60554,3626.235989,1982.261887,2.366054852,8621.953379,0.175574895,-0.00264914,-8.72E-05,-5.54E-05,3326.404968
2859,3320.9,73.2473,4161.245534,2328.902459,2.4785,10313.64706,0.1188,Lakach-1,3548.797929,1902.326306,2.366193038,8397.140953,3625.613971,1982.014644,2.366193038,8620.997765,0.175593882,-0.000800065,-0.000125072,-8.42E-05,3326.45303
2860,3321,73.4386,4150.405917,2316.840037,2.481,10297.15708,0.1135,Lakach-1,3547.741097,1901.761912,2.366305907,8395.040715,3624.812207,1981.580455,2.366305907,8619.545612,0.175618143,-0.000584347,-0.000168146,-0.000118754,3326.501218
2861,3321.1,73.6282,4139.718206,2304.830465,2.4845,10285.12988,0.1128,Lakach-1,3546.39013,1900.96501,2.366411392,8392.218005,3623.76493,1980.975341,2.366411392,8617.49864,0.175647328,8.02E-05,-0.000201914,-0.00014747,3326.549531
2862,3321.2,73.8001,4130.075705,2295.984663,2.4907,10286.77956,0.1144,Lakach-1,3544.795531,1899.939818,2.366520042,8388.829671,3622.505127,1980.196905,2.366520042,8614.957372,0.175682841,-0.001683227,-0.000230998,-0.000173196,3326.597956
2863,3321.3,73.9568,4121.324882,2294.323807,2.4876,10252.20778,0.1197,Lakach-1,3543.000827,1898.712079,2.366625176,8384.954956,3621.0673,1979.25996,2.366625176,8611.973739,0.175727496,-0.003623706,-0.000249194,-0.000189695,3326.646484
2864,3321.4,74.0725,4114.887441,2298.120864,2.4735,10178.17409,0.1264,Lakach-1,3541.069753,1897.318108,2.366735935,8380.777035,3619.507454,1978.186787,2.366735935,8608.707069,0.175781646,-0.003859258,-0.000265164,-0.000202573,3326.695088
2865,3321.5,74.1485,4110.669805,2313.230189,2.457,10099.91571,0.1322,Lakach-1,3539.039848,1895.7741,2.366837904,8376.333658,3617.867857,1976.993213,2.366837904,8605.219996,0.175847046,-0.003603277,-0.000277962,-0.000211218,3326.743742
2866,3321.6,74.1954,4108.07139,2329.908287,2.4409,10027.39146,0.1367,Lakach-1,3536.932664,1894.105711,2.366931786,8371.678349,3616.173282,1975.704538,2.366931786,8601.585604,0.175918776,-0.002297143,-0.000288003,-0.000216357,3326.792427
2867,3321.7,74.2378,4105.725116,2346.712985,2.4311,9981.428329,0.1395,Lakach-1,3534.772034,1892.336701,2.367014768,8366.857606,3614.450752,1974.341302,2.367014768,8597.864386,0.175990858,-0.000546586,-0.000303438,-0.000225802,3326.841139
2868,3321.8,74.2976,4102.420536,2351.86637,2.4304,9970.52287,0.14,Lakach-1,3532.550899,1890.492206,2.367066104,8361.781493,3612.697203,1972.927529,2.367066104,8593.982434,0.17606294,8.84E-05,-0.000318488,-0.000235661,3326.889891
2869,3321.9,74.3731,4098.255955,2345.911049,2.4333,9972.286216,0.1376,Lakach-1,3530.269478,1888.606098,2.367087553,8356.45694,3610.909004,1971.488424,2.367087553,8589.932863,0.176137482,0.000608983,-0.000335075,-0.000247692,3326.938692
2870,3322,74.481,4092.318846,2330.69397,2.4398,9984.439521,0.1343,Lakach-1,3527.922801,1886.700709,2.367075246,8350.858734,3609.077317,1970.037516,2.367075246,8585.678608,0.176215541,0.000870573,-0.000352653,-0.000261022,3326.987564
2871,3322.1,74.6257,4084.383798,2300.05969,2.4488,10001.83904,0.1327,Lakach-1,3525.518158,1884.781293,2.367019691,8344.9709,3607.205763,1968.579409,2.367019691,8581.197667,0.176296765,7.44E-05,-0.000370657,-0.000275369,3327.036531
2872,3322.2,74.8096,4074.3434,2271.683848,2.4552,10003.32792,0.1352,Lakach-1,3523.06314,1882.835776,2.366913854,8338.786954,3605.296376,1967.100835,2.366913854,8576.47298,0.176378692,-0.000465048,-0.000377835,-0.000280205,3327.085619
2873,3322.3,75.0927,4058.983097,2245.383262,2.4622,9994.028181,0.14,Lakach-1,3520.640363,1880.851986,2.366753516,8332.487959,3603.426863,1965.590516,2.366753516,8571.667977,0.176469761,-0.00244942,-0.000375592,-0.000277327,3327.134892
2874,3322.4,75.4676,4038.819308,2236.282957,2.4624,9945.188664,0.1458,Lakach-1,3518.310853,1878.81718,2.366542194,8326.231085,3601.648829,1964.03506,2.366542194,8566.914985,0.176576301,-0.004873468,-0.000349989,-0.000255893,3327.184412
2875,3322.5,75.9561,4012.844261,2232.536881,2.4543,9848.723671,0.1509,Lakach-1,3516.196913,1876.740994,2.366308017,8320.404945,3600.05949,1962.443317,2.366308017,8562.531681,0.17670007,-0.00657858,-0.000304532,-0.000219295,3327.234251
2876,3322.6,76.5168,3983.438931,2234.695853,2.4401,9719.989336,0.1534,Lakach-1,3514.401164,1874.643549,2.366075598,8315.338834,3598.73699,1960.830444,2.366075598,8558.77706,0.176823136,-0.003629768,-0.00024778,-0.000176432,3327.284459
2877,3322.7,77.0743,3954.625602,2240.761271,2.4401,9649.68193,0.1517,Lakach-1,3513.014998,1872.55422,2.365836498,8311.219101,3597.742183,1959.227573,2.365836498,8555.75751,0.176938819,-0.00740959,-0.000192495,-0.000136861,3327.335033
2878,3322.8,77.6159,3927.030415,2249.409973,2.4211,9507.733338,0.1485,Lakach-1,3512.067838,1870.51905,2.365563643,8308.019988,3597.09214,1957.675047,2.365563643,8553.415937,0.177040084,-0.004615882,-0.000148152,-0.000107544,3327.385962
2879,3322.9,78.0122,3907.0812,2261.414467,2.4111,9420.363482,0.1426,Lakach-1,3511.491883,1868.596059,2.365250703,8305.558645,3596.722593,1956.210777,2.365250703,8551.576396,0.177135373,-0.001450044,-0.000105549,-7.97E-05,3327.437151
2880,3323,78.2842,3893.505969,2274.783045,2.4125,9393.083151,0.135,Lakach-1,3511.2424,1866.852785,2.36491948,8303.805551,3596.59261,1954.886718,2.36491948,8550.213107,0.1772173,0.002496146,-3.03E-05,-2.75E-05,3327.488519
2881,3323.1,78.3593,3889.774411,2285.962853,2.4269,9440.093518,0.1285,Lakach-1,3511.456341,1865.364094,2.364632208,8303.302761,3596.800885,1953.745907,2.364632208,8549.743498,0.177268284,0.003423486,8.61E-06,3.56E-06,3327.539936
2882,3323.2,78.3441,3890.529089,2292.851614,2.4431,9504.951617,0.125,Lakach-1,3511.788372,1864.157906,2.364449367,8303.445793,3597.092411,1952.806374,2.364449367,8549.804329,0.177266526,0.001282165,3.44E-05,2.66E-05,3327.591343
2883,3323.3,78.2682,3894.3019,2301.716697,2.447,9529.35675,0.1265,Lakach-1,3512.120166,1863.220622,2.364388537,8304.016663,3597.37877,1952.061516,2.364388537,8550.259432,0.177188819,-0.000338784,5.41E-05,4.57E-05,3327.6427
2884,3323.4,78.094,3902.988706,2313.530434,2.4399,9522.902144,0.1314,Lakach-1,3512.412756,1862.494334,2.364447257,8304.914708,3597.630521,1951.472511,2.364447257,8551.040622,0.177089662,-0.002186301,5.39E-05,4.82E-05,3327.693942
2885,3323.5,77.864,3914.51762,2330.970243,2.4221,9481.353129,0.1375,Lakach-1,3512.562268,1861.913368,2.364601617,8305.81042,3597.757507,1950.994645,2.364601617,8551.864504,0.177001406,0.000583241,4.44E-05,4.18E-05,3327.745034
2886,3323.6,77.5902,3928.331155,2340.246325,2.4164,9492.419403,0.1377,Lakach-1,3512.511652,1861.422241,2.36484564,8306.547867,3597.699091,1950.585051,2.36484564,8552.580114,0.176934599,0.006140391,1.40E-05,1.39E-05,3327.795946
2887,3323.7,77.2331,3946.494443,2341.110922,2.435,9609.71397,0.1279,Lakach-1,3512.150483,1860.953655,2.365155063,8306.780498,3597.326684,1950.191849,2.365155063,8552.818436,0.176896273,0.009865006,7.72E-07,-7.81E-07,3327.846624
2888,3323.8,76.8717,3965.048256,2325.019051,2.4719,9801.202783,0.1109,Lakach-1,3511.644284,1860.501954,2.365499648,8306.793319,3596.78293,1949.810087,2.365499648,8552.805084,0.176893812,0.011626779,5.87E-07,-2.85E-06,3327.897065
2889,3323.9,76.5388,3982.293948,2306.12265,2.5191,10031.79668,0.0936,Lakach-1,3511.147892,1860.026877,2.36583685,8306.803067,3596.228219,1949.405723,2.36583685,8552.756404,0.176931786,0.009474346,1.83E-05,1.71E-05,3327.947287
2890,3324,76.3304,3993.16655,2290.852599,2.5603,10223.70432,0.0733,Lakach-1,3510.843546,1859.583423,2.36612834,8307.106413,3595.886123,1949.018285,2.36612834,8553.049239,0.177002813,0.006124028,5.21E-05,6.07E-05,3327.997373
2891,3324.1,76.1345,4003.441278,2291.100563,2.5852,10349.69639,0.0683,Lakach-1,3510.82636,1859.167883,2.366386428,8307.971849,3595.905289,1948.641817,2.366386428,8554.086842,0.177079466,0.003633726,9.35E-05,0.000119207,3328.04733
2892,3324.2,75.9165,4014.937464,2298.654669,2.5966,10425.18662,0.0671,Lakach-1,3511.128755,1858.79051,2.366625176,8309.525707,3596.372103,1948.284225,2.366625176,8556.126498,0.177139592,0.003762399,0.000143836,0.000195363,3328.097144
2893,3324.3,75.536,4035.162042,2307.094922,2.6031,10503.93031,0.0697,Lakach-1,3511.763815,1858.438776,2.366877989,8311.916475,3597.358802,1947.936169,2.366877989,8559.470259,0.177159634,0.002494536,0.000187228,0.000266536,3328.146708
2894,3324.4,75.0879,4059.242568,2304.08302,2.6006,10556.46622,0.0755,Lakach-1,3512.680377,1858.114736,2.367146624,8315.029498,3598.826068,1947.601837,2.367146624,8564.034284,0.177134318,0.001714375,0.000234019,0.000343965,3328.195979
2895,3324.5,74.5863,4086.541362,2291.901647,2.5921,10592.72386,0.0839,Lakach-1,3513.843591,1857.83541,2.367470816,8318.922152,3600.75111,1947.304494,2.367470816,8569.92777,0.177050985,0.00075225,0.000272094,0.000409921,3328.24492
2896,3324.6,73.9685,4120.672989,2275.294172,2.5745,10608.67261,0.0943,Lakach-1,3515.216994,1857.682852,2.367834037,8323.450445,3603.074173,1947.143838,2.367834037,8576.956635,0.176917722,-0.002342143,0.000298044,0.000456047,3328.293455
2897,3324.7,73.4325,4150.750689,2261.338968,2.5439,10559.09468,0.1056,Lakach-1,3516.751079,1857.734332,2.368212377,8328.413432,3605.691417,1947.235512,2.368212377,8584.783191,0.1767391,-0.003091838,0.00031616,0.000490075,3328.34164
2898,3324.8,72.9934,4175.719997,2253.376183,2.5131,10494.00192,0.1158,Lakach-1,3518.420714,1858.079348,2.368585795,8333.681322,3608.54364,1947.741665,2.368585795,8593.201692,0.176521449,-0.007201225,0.000313564,0.000493146,3328.389535
2899,3324.9,73.2243,4162.552595,2249.901456,2.485,10343.9432,0.1219,Lakach-1,3520.144008,1858.758657,2.368911392,8338.909242,3611.476202,1948.817087,2.368911392,8601.681276,0.176274613,-0.007770595,0.00029021,0.000468871,3328.437583
2900,3325,73.8325,4128.263299,2253.277898,2.467,10184.42556,0.1231,Lakach-1,3521.77794,1859.715212,2.36918706,8343.750725,3614.296773,1950.501966,2.36918706,8609.751216,0.176012658,-0.008188842,0.000259876,0.000434059,3328.486029
2901,3325.1,74.7931,4075.242235,2258.266232,2.4585,10018.98303,0.1196,Lakach-1,3523.250684,1860.848859,2.369427918,8348.088535,3616.907723,1952.755351,2.369427918,8617.228741,0.17575211,-0.032047592,0.000230848,0.000396064,3328.535106
2902,3325.2,79.59,3829.626838,2264.522701,2.4537,9396.755371,0.1153,Lakach-1,3524.545601,1862.035019,2.369651195,8351.943697,3619.270754,1955.302378,2.369651195,8624.057398,0.175508087,-0.028626866,0.000211007,0.000367808,3328.587331
2903,3325.3,84.3189,3614.847917,2268.755192,2.4548,8873.728666,0.1119,Lakach-1,3525.658223,1863.231117,2.369903305,8355.469075,3621.386527,1958.018936,2.369903305,8630.403726,0.175276371,-0.025439837,0.000201387,0.000352973,3328.642658
2904,3325.4,88.974,3425.719873,2269.13353,2.4618,8433.437184,0.1113,Lakach-1,3526.625428,1864.410016,2.370207806,8358.835118,3623.311985,1960.759119,2.370207806,8636.498473,0.175052743,-0.006648768,0.000197012,0.000348055,3328.70104
2905,3325.5,90.6302,3363.117371,2265.719544,2.4745,8322.033936,0.1134,Lakach-1,3527.514475,1865.574985,2.370544304,8362.129346,3625.150631,1963.505616,2.370544304,8642.512513,0.174833685,-0.00454583,0.0002063,0.000364933,3328.760509
2906,3325.6,91.9606,3314.462933,2250.612494,2.4881,8246.715224,0.1204,Lakach-1,3528.426456,1866.713226,2.370909634,8365.580278,3627.059631,1966.232375,2.370909634,8648.822686,0.174631153,-0.004955296,0.000219616,0.000388489,3328.82085
2907,3325.7,93.0445,3275.851877,2230.241727,2.4926,8165.388389,0.1326,Lakach-1,3529.413381,1867.785294,2.371287975,8369.255508,3629.112998,1968.866358,2.371287975,8655.545249,0.174452532,-0.009257293,0.00023261,0.000408775,3328.881903
2908,3325.8,94.3764,3229.620965,2204.137241,2.4819,8015.596272,0.1485,Lakach-1,3530.493471,1868.767995,2.371665612,8373.149957,3631.316417,1971.346263,2.371665612,8662.624492,0.174290084,-0.012639523,0.000247164,0.000425629,3328.94383
2909,3325.9,95.8372,3180.393417,2152.624464,2.4574,7815.498783,0.1645,Lakach-1,3531.661071,1869.62712,2.372053797,8377.290055,3633.6352,1973.588432,2.372053797,8670.001759,0.174116034,-0.015674018,0.000250856,0.000422366,3329.006715
2910,3326,97.4648,3127.282875,2094.638056,2.422,7574.279124,0.1798,Lakach-1,3532.893464,1870.351291,2.372416315,8381.494094,3635.996021,1975.496978,2.372416315,8677.328676,0.173919831,-0.010284903,0.000240707,0.000392435,3329.070668
2911,3326.1,97.872,3114.271702,2030.08901,2.3826,7420.063757,0.1942,Lakach-1,3534.109625,1870.912699,2.372741913,8385.530032,3638.22876,1976.966214,2.372741913,8684.141927,0.173699719,-0.008091577,0.000217157,0.000344377,3329.134889
2912,3326.2,97.8615,3114.605846,1969.066024,2.3441,7300.947564,0.207,Lakach-1,3535.17967,1871.314353,2.373054149,8389.172783,3640.15269,1978.011763,2.373054149,8690.125229,0.173455345,-0.004906931,0.000189308,0.000292327,3329.199102
2913,3326.3,97.4185,3128.769176,1915.395811,2.3107,7229.646936,0.2164,Lakach-1,3536.021183,1871.562805,2.373387834,8392.349656,3641.670014,1978.689318,2.373387834,8695.207439,0.173178973,-0.002433316,0.00016276,0.000241908,3329.263025
2914,3326.4,96.9829,3142.822085,1871.06703,2.2892,7194.548317,0.2214,Lakach-1,3536.545261,1871.697585,2.37380872,8395.081979,3642.678885,1979.141941,2.37380872,8699.41534,0.172870253,-0.000281174,0.00011917,0.000170982,3329.326662
2915,3326.5,96.6178,3154.698203,1838.503622,2.2793,7190.503613,0.2232,Lakach-1,3536.800466,1871.77894,2.374203235,8397.083107,3643.232066,1979.464313,2.374203235,8702.390739,0.172554852,0.002126106,9.77E-05,0.000133462,3329.39006
2916,3326.6,96.4231,3161.06825,1810.271867,2.2844,7221.144311,0.2236,Lakach-1,3536.801963,1871.829444,2.374666315,8398.724483,3643.406518,1979.75301,2.374666315,8704.713935,0.172248945,0.003360264,8.53E-05,0.000112983,3329.45333
2917,3326.7,96.381,3162.44903,1785.801123,2.2988,7269.837831,0.2232,Lakach-1,3536.673643,1871.871513,2.375157525,8400.157016,3643.389427,1980.041882,2.375157525,8706.681121,0.171977145,0.003660222,7.66E-05,9.98E-05,3329.516572
2918,3326.8,96.3939,3162.025813,1762.287736,2.316,7323.251783,0.2228,Lakach-1,3536.510315,1871.934556,2.375631153,8401.444077,3643.309699,1980.375539,2.375631153,8708.418365,0.17175,0.003694805,6.60E-05,8.55E-05,3329.579822
2919,3326.9,96.432,3160.776506,1739.750853,2.3341,7377.568442,0.2197,Lakach-1,3536.369713,1872.042244,2.376039381,8402.553703,3643.238129,1980.783609,2.376039381,8709.90683,0.17156962,0.002040018,6.37E-05,8.41E-05,3329.643098
2920,3327,96.4179,3161.238733,1718.559883,2.3433,7407.730722,0.2155,Lakach-1,3536.305325,1872.190925,2.376385373,8403.624249,3643.260585,1981.253482,2.376385373,8711.372447,0.171419128,0.000677292,7.36E-05,0.000101258,3329.706364
2921,3327.1,96.3408,3163.768621,1700.478176,2.3446,7417.77191,0.2094,Lakach-1,3536.427926,1872.38576,2.376652602,8404.860632,3643.538444,1981.785917,2.376652602,8713.136821,0.171291491,0.001072851,9.01E-05,0.000126149,3329.76958
2922,3327.2,96.0851,3172.187988,1684.853838,2.3434,7433.70533,0.2056,Lakach-1,3536.793901,1872.620563,2.37683474,8406.37461,3644.138376,1982.356573,2.37683474,8715.335401,0.171180731,0.001136785,0.000118127,0.00016336,3329.832628
2923,3327.3,95.6828,3185.525507,1673.750453,2.3389,7450.625609,0.205,Lakach-1,3537.457935,1872.905266,2.37695007,8408.360888,3645.116593,1982.989772,2.37695007,8718.183337,0.171086498,0.001830426,0.00016181,0.000214887,3329.895412
2924,3327.4,95.1905,3202.0002,1667.334038,2.3354,7477.951266,0.2076,Lakach-1,3538.530675,1873.269181,2.376998594,8411.082438,3646.571765,1983.734521,2.376998594,8721.930988,0.171002813,0.002165998,0.000220859,0.000275834,3329.957873
2925,3327.5,94.5964,3222.109932,1664.735035,2.3309,7510.416041,0.2098,Lakach-1,3540.021788,1873.713598,2.377047117,8414.798584,3648.466561,1984.602917,2.377047117,8726.743919,0.170912799,0.000621558,0.000295908,0.000344178,3330.019944
2926,3327.6,94.0168,3241.973775,1670.861179,2.3195,7519.758171,0.2111,Lakach-1,3541.940359,1874.238002,2.377165963,8419.780066,3650.752963,1985.597264,2.377165963,8732.753101,0.170802039,-0.000787705,0.000355028,0.00038793,3330.081635
2927,3327.7,93.483,3260.485864,1684.418083,2.3027,7507.920798,0.211,Lakach-1,3544.117054,1874.841533,2.37739346,8425.760704,3653.211152,1986.706392,2.37739346,8739.531128,0.170666667,-0.003011237,0.000427052,0.000434302,3330.142975
2928,3327.8,93.2962,3267.014091,1702.390999,2.2843,7462.840287,0.2112,Lakach-1,3546.608255,1875.532353,2.377753516,8432.960249,3655.84475,1987.923679,2.377753516,8747.125624,0.170493671,-0.004274602,0.000438263,0.000430689,3330.204193
2929,3327.9,93.3434,3265.362093,1720.878868,2.266,7399.310503,0.2137,Lakach-1,3549.026073,1876.325225,2.3782173,8440.355204,3658.334746,1989.241466,2.3782173,8754.663461,0.170274262,-0.004483892,0.000431259,0.00041651,3330.265442
2930,3328,93.5982,3256.472881,1733.678932,2.2519,7333.25128,0.2173,Lakach-1,3551.297756,1877.226212,2.378746835,8447.638299,3660.648581,1990.64653,2.378746835,8761.959304,0.17,-0.006300029,0.000399071,0.000387838,3330.326859
2931,3328.1,94.4988,3225.437783,1741.793911,2.2451,7241.430367,0.2196,Lakach-1,3553.288751,1878.214657,2.379312236,8454.383405,3662.702134,1992.096279,2.379312236,8768.758389,0.169676864,-0.005982474,0.000357738,0.000357967,3330.388866
2932,3328.2,95.6022,3188.21115,1740.816025,2.2443,7155.302284,0.2199,Lakach-1,3554.920469,1879.255399,2.379922293,8460.434472,3664.449143,1993.551,2.379922293,8775.038496,0.169311181,-0.004334751,0.000323766,0.000339191,3330.451597
2933,3328.3,96.8901,3145.832237,1734.943051,2.2549,7093.537111,0.2179,Lakach-1,3556.183895,1880.269737,2.380617792,8465.91465,3665.89118,1994.933846,2.380617792,8780.99335,0.168909283,-0.001783862,0.000291375,0.000319153,3330.515173
2934,3328.4,97.9436,3111.995067,1724.775024,2.2713,7068.274395,0.2165,Lakach-1,3557.115727,1881.219831,2.381381505,8470.849603,3667.046217,1996.214184,2.381381505,8786.600097,0.168516174,-0.000477115,0.000266372,0.000301092,3330.57944
2935,3328.5,98.7752,3085.794815,1700.987778,2.2884,7061.532854,0.2162,Lakach-1,3557.840841,1882.063548,2.382164909,8475.363601,3668.015936,1997.359952,2.382164909,8791.892847,0.16817827,-0.00041425,0.000232195,0.000268096,3330.644253
2936,3328.6,99.3625,3067.555667,1673.869026,2.3001,7055.684791,0.2173,Lakach-1,3558.434039,1882.798216,2.382874121,8479.300383,3668.849846,1998.376945,2.382874121,8796.608248,0.167928973,-0.001498223,0.000184491,0.00021514,3330.709452
2937,3328.7,99.4787,3063.972489,1643.766469,2.2959,7034.574437,0.2186,Lakach-1,3559.000495,1883.466615,2.383374121,8482.429675,3669.627731,1999.312232,2.383374121,8800.394069,0.167777778,-0.00294434,0.000134023,0.00015729,3330.774727
2938,3328.8,99.4604,3064.536238,1615.709274,2.282,6993.271694,0.2196,Lakach-1,3559.602223,1884.090525,2.383610056,8484.703656,3670.404533,2000.187312,2.383610056,8803.162938,0.167713432,-0.0039185,9.02E-05,0.000106364,3330.839989
2939,3328.9,99.2941,3069.668792,1589.094888,2.2604,6938.679337,0.2207,Lakach-1,3560.254015,1884.706804,2.383603727,8486.234739,3671.194695,2001.051697,2.383603727,8805.035812,0.1677173,-0.002173172,7.37E-05,8.55E-05,3330.905143
2940,3329,98.7604,3086.257245,1563.905392,2.2385,6908.586842,0.2235,Lakach-1,3561.025736,1885.312717,2.383438467,8487.485721,3672.082273,2001.903017,2.383438467,8806.541928,0.167758439,0.000919151,8.46E-05,9.30E-05,3330.969946
2941,3329.1,98.2135,3103.443009,1543.416175,2.2302,6921.298599,0.2259,Lakach-1,3561.957923,1885.910934,2.383218003,8488.922248,3673.107028,2002.750265,2.383218003,8808.179625,0.16781294,0.003201833,0.000111916,0.000113552,3331.034391
2942,3329.2,97.7091,3119.463796,1526.528695,2.233,6965.762657,0.2274,Lakach-1,3563.041267,1886.492869,2.383026723,8490.822555,3674.23476,2003.579218,2.383026723,8810.180224,0.16785654,0.005867298,0.000148888,0.000139285,3331.098505
2943,3329.3,97.3044,3132.437999,1514.028608,2.25,7047.985497,0.2262,Lakach-1,3564.28911,1887.056404,2.382901899,8493.351287,3675.450336,2004.382643,2.382901899,8812.63482,0.167881153,0.012637789,0.000211316,0.000189967,3331.162353
2944,3329.4,96.9292,3144.563248,1504.477895,2.2987,7228.407539,0.219,Lakach-1,3565.870531,1887.636161,2.382851969,8496.941615,3676.932564,2005.198742,2.382851969,8815.983683,0.16788045,0.005836574,0.000240448,0.000202872,3331.225954
2945,3329.5,96.5795,3155.949244,1495.258881,2.3173,7313.281183,0.2175,Lakach-1,3567.522583,1888.262791,2.382894163,8501.028741,3678.382042,2006.056799,2.382894163,8819.561437,0.167852672,0.001615136,0.00026001,0.000210475,3331.289327
2946,3329.6,96.725,3151.201861,1485.868165,2.3283,7336.943293,0.2174,Lakach-1,3569.168113,1888.970803,2.383034459,8505.450602,3679.75469,2006.989322,2.383034459,8823.274814,0.167806962,-0.000769521,0.000273474,0.000215033,3331.352795
2947,3329.7,97.1153,3138.537388,1477.293161,2.3341,7325.660117,0.2183,Lakach-1,3570.760416,1889.805311,2.383274965,8510.103906,3681.028044,2008.030762,2.383274965,8827.070228,0.167741913,-0.001977632,0.000280971,0.000217107,3331.416519
2948,3329.8,97.826,3115.736103,1469.997439,2.3419,7296.742379,0.217,Lakach-1,3572.286882,1890.763265,2.38359564,8514.887435,3682.212865,2009.162132,2.38359564,8830.903903,0.167653657,-0.001616409,0.000281964,0.000217915,3331.480709
2949,3329.9,98.6247,3090.503697,1465.094414,2.3534,7273.191401,0.2156,Lakach-1,3573.714156,1891.832179,2.383987693,8519.690567,3683.30672,2010.361214,2.383987693,8834.75352,0.16755872,-0.00141039,0.000271788,0.00021226,3331.545423
2950,3330,99.4076,3066.163955,1463.077455,2.3654,7252.70422,0.2126,Lakach-1,3575.069868,1892.942107,2.384379395,8524.322929,3684.356475,2011.568083,2.384379395,8838.504854,0.167445499,-0.001044252,0.000282283,0.000223026,3331.610651
2951,3330.1,100.0492,3046.501121,1462.146804,2.3757,7237.572714,0.2096,Lakach-1,3576.403707,1894.071509,2.384836146,8529.136833,3685.393923,2012.756816,2.384836146,8842.448163,0.167307314,-0.001244307,0.000287362,0.000232021,3331.6763
